213220,-3.26,-4.43,8.43
54216748,-3.30,-3.96,7.53
54220268,-3.22,-4.12,7.85
54223796,-3.33,-3.92,8.47
44,-3.33,-3.96,7.81
54258972,-3.33,-3.84,7.65
54262488,-3.22,-4.24,8.16
54266024,-3.37,-4.04,7.49
54269544,-3.33,-3.84,7.69
54273068,-3.33,-4.04,7.34
108,-3.33,-3.96,8.24
54283640,-3.26,-3.88,7.81
54287156,-3.37,-3.92,7.30
54290680,-3.33,-3.84,7.1054301236,-3.30,-3.57,7.26
54304752,-3.33,-3.84,7.53
54308276,-3.30,-3.96,7.81
54311792,-3.18,-4.00,7.85
54315308,-3.10,-3.73,7.96
54318824,-3.22,-4.39,8.28

9400,-3.30,-3.96,7.26
54332920,-3.33,-3.96,7.65
54336440,-3.41,-3.80,7.88
54339956,-3.41,-4.08,7.65
54343476,-3.37,-3.96,7.53
54346996,-3.18,-3.73,7.73
54350520,-3.26,-4.00,7.81
54354040,-3.26,-4.24,7.92
54357568,-3.14,-3.96,7.69
54361084,-3.26,-4.08,7.73
54364608,-3.33,-4.16,7.92
54368128,-3.30,-4.43,8.12
54371652,-3.26,-4.43,8.16
375172,-3.22,-4.04,8.08
5478688,-3.30,-4.08,7.57
54382200,-3.30,-4.04,7.73
54385720,-3.30,-4.12,7.73
54389240,-3.30,-4.16,7.61
54392760,-3.30,-3.96,7.37
54396284,-3.45,-4.08,8.00
54399796,-3.33,-4.04,7.65
54403316,-3.26,-4.12,7.34
54406840,-3.26,-3.57,7.57
54410372,-3.26,-4.31,7.81
54413892,-3.30,-4.39,8.24
54417416,-3.37,-3.77,7.37
54420932,-3.41,-4.08,7.49
54424448,-3.49,-4.20,7.81
54427964,-3.41,-4.04,7.96
54431480,-3.33,-3.92,8.32
54435000,-3.30,-4.00,7.85
54438520,-3.30,-3.92,7.96
54442040,-3.30,-3.96,7.85
54445556,-3.10,-3.84,7.92
54449076,-3.41,-4.04,7.37
54452596,-3.33,-3.80,7.45
54456116,-3.33,-4.35,8.24
54459640,-3.30,-3.88,8.00
54463144,-3.26,-4.20,8.00
54466660,-3.26,-3.57,7.41
54470176,-3.33,-4.12,8.32
54473696,-3.33,-4.00,7.85
54477212,-3.26,-4.08,7.65
54480724,-3.33,-4.12,7.65
54484248,-3.30,-3.96,7.61
54487764,-3.26,-4.00,7.88
54491288,-3.22,-3.84,7.85
54494816,-3.22,-3.84,7.73
54498340,-3.30,-4.08,7.96
54501852,-3.26,-4.16,7.96
54505384,-3.26,-4.20,7.69
54508916,-3.26,-4.12,7.69
54512440,-3.26,-3.92,7.88
54515960,-3.18,-4.00,8.08
54519468,-3.22,-3.92,7.53
54522996,-3.18,-3.80,7.69
54526504,-3.14,-3.84,7.73
54530020,-3.30,-3.88,8.08
54533536,-3.30,-3.96,7.57
54537052,-3.26,-4.00,7.53
54540564,-3.49,-4.08,7.49
54544076,-3.26,-3.96,8.16
54547608,-3.33,-4.12,7.65
54551140,-3.14,-3.96,7.65
54554664,-3.30,-4.00,7.49
54558172,-3.37,-4.08,7.96
54561700,-3.37,-3.96,7.34
54565232,-3.30,-3.80,7.41
54568748,-3.26,-3.80,7.06
54572264,-3.37,-3.88,7.77
54575780,-3.41,-4.04,7.73
54579296,-3.30,-4.04,7.73
54582808,-3.22,-4.00,7.18
54586316,-3.30,-3.92,7.57
54589840,-3.30,-4.00,8.28
54593352,-3.18,-4.00,8.12
54596868,-3.18,-4.12,7.81
54600388,-3.26,-3.84,7.65
54603928,-3.33,-4.00,7.45
54607444,-3.30,-4.43,8.16
54610968,-3.33,-3.73,7.81
54614488,-3.33,-4.20,7.65
54618016,-3.37,-4.47,8.59
54621548,-3.37,-4.28,7.49
54625064,-3.33,-3.61,7.57
54628588,-3.45,-3.92,7.49
54632104,-3.41,-3.92,7.26
54635628,-3.49,-3.92,7.88
54639140,-3.49,-3.88,8.00
54642648,-3.37,-3.92,8.12
54646172,-3.37,-4.00,7.18
54649680,-3.53,-3.96,7.73
58,-3.37,-3.73,7.53
54660260,-3.30,-4.12,7.96
54663784,-3.41,-4.04,7.73
54667304,-3.30,-4.28,8.08
54670820,-3.26,-3.92,8.16
54674352,-3.30,-4.08,7.88
96,-3.30,-3.88,7.61
54684916,-3.18,-4.08,8.24
54688428,-3.22,-3.92,7.57
54691952,-3.33,-3.88,7.96
54695460,-3.49,-3.88,7.81
54698980,-3.26,-4.12,8.08
54702504,-3.33,-4.08,7.65
54706020,-3.26,-4.00,8.00
54709524,-3.22,-3.77,7.06
54713044,-3.22,-3.96,8.12
54716580,-3.22,-4.08,7.65
54720096,-3.18,-4.59,8.20
54723620,-3.33,-3.41,7.14
54727140,-3.33,-3.88,8.04
54730664,-3.30,-3.92,7.92
54734200,-3.26,-3.84,7.10
54737716,-3.22,-3.96,7.45
54741240,-3.26,-3.88,7.81
54744756,-3.14,-3.92,7.69
54748292,-3.10,-4.00,7.92
54751804,-3.45,-4.12,8.12
54755324,-3.41,-3.84,7.73
54758848,-3.30,-3.84,7.57
54762364,-3.41,-4.16,8.24
54765884,-3.37,-3.92,7.65
54769404,-3.30,-4.04,7.65
54772924,-3.33,-4.28,8.00
54776436,-3.30,-4.47,8.47
54779960,-3.26,-4.16,7.88
54783480,-3.26,-3.96,8.00
54786996,-3.26,-3.92,8.12
54790520,-3.33,-3.88,8.00
54794036,-3.30,-3.92,7.26
54797556,-3.22,-4.12,8.00
54801068,-3.18,-3.88,7.69
54804596,-3.33,-4.00,7.65
54808100,-3.37,-3.84,7.34
54811616,-3.33,-4.24,8.16
54815140,-3.33,-4.00,7.61
54818656,-3.37,-3.88,7.73
54822180,-3.30,-4.24,8.24
54825696,-3.30,-3.88,7.49
54829220,-3.37,-3.84,7.81
54832748,-3.30,-3.88,8.04
54836264,-3.41,-3.88,7.34
54839784,-3.33,-3.88,7.92
54843312,-3.45,-3.88,7.69
54846836,-3.41,-4.00,7.53
54850348,-3.33,-4.12,8.47
54853876,-3.33,-4.20,7.45
54857388,-3.37,-3.96,7.77
54860908,-3.41,-4.24,7.69
54864428,-3.37,-4.04,54871468,-3.37,-3.69,7.49
54874984,-3.26,-3.69,7.26
54878508,-3.30,-4.31,8.16
54882032,-3.26,-4.16,7.81
54885568,-3.37,-3.92,8.04
54889076,-3.26,-4.04,8.12
54892600,-3.37,-3.92,7.45
54896120,-3.33,-4.00,7.73
54899636,-3.41,-3.80,7.88
54903160,-3.37,-3.92,7.81
54906680,-3.30,-4.04,7.61
54910196,-3.30,-3.77,7.49
54913716,-3.30,-3.92,7.81
54917252,-3.33,-3.77,7.3754924300,-3.26,-3.92,7.49
54927816,-3.22,-4.39,8.04
54931332,-3.30,-3.92,7.81
54934856,-3.26,-4.08,7.53
54938372,-3.33,-3.96,7.14
54941896,-3.30,-3.88,8.4354948924,-3.26,-4.16,8.28
54952440,-3.18,-4.16,8.12
54955964,-3.37,-4.08,7.92
54959480,-3.30,-4.08,7.57
54962996,-3.26,-3.80,7.34
54966520,-3.30,-3.88,7.69
54970032,-3.26,-3.84,7.65
54973556,-3.30,-4.08,7.69
80584,-3.26,-4.28,8.08
54984108,-3.30,-3.88,7.57
54987628,-3.30,-4.00,6.98
54991140,-3.30,-3.92,8.00
54994652,-3.26,-4.00,7.92
54998176,-3.26,-4.04,7.34
55001700,-3.22,-3.92,8.04
55005220,-3.37,-3.96,8.36
55008744,-3.49,-4.00,7.92
55012264,-3.26,-4.24,8.20
55015800,-3.30,-4.04,7.92
55019316,-3.30,-4.28,7.73
55022840,-3.30,-4.00,7.92
55026352,-3.26,-4.47,8.83
55029876,-3.33,-4.39,8.36
55033396,-3.22,-3.96,7.85
55036916,-3.26,-3.96,8.04
55040432,-3.30,-3.92,8.12
55043948,-3.33,-3.96,8.39
55047468,-3.26,-3.92,7.85
55050992,-3.26,-4.00,7.81
55054516,-3.49,-4.24,7.96
55058032,-3.33,-4.00,7.69
55061548,-3.22,-4.20,8.20
55065064,-3.30,-4.31,8.24
55068588,-3.30,-4.39,8.08
55072116,-3.30,-3.84,7.49
55075636,-3.33,-3.96,7.73
55079160,-3.26,-4.39,8.55
55082676,-3.37,-4.31,7.88
55086212,-3.30,-3.88,7.61
55089732,-3.26,-4.00,8.12
55093256,-3.26,-3.96,7.57
55096772,-3.30,-4.00,7.92
55100284,-3.26,-3.92,7.69
55103804,-3.18,-4.16,7.34
55107328,-3.41,-3.80,7.73
55110848,-3.30,-3.77,7.69
55114364,-3.22,-4.20,7.57
55117880,-3.30,-3.73,7.57
55121400,-3.37,-3.92,7.49
55124920,-3.30,-4.24,8.00
55128436,-3.37,-3.45,7.22
55131956,-3.37,-4.24,8.04
55135480,-3.6,8.20
55142508,-3.33,-4.04,7.34
55146016,-3.30,-3.92,7.57
55149536,-3.37,-3.96,7.92
55153056,-3.30,-3.84,8.04
55156572,-3.41,-4.08,7.57
55160096,-3.14,-3.77,7.53
55163616,-3.18,-3.96,7.61
55167152,-3.26,-4.12,7.6155174192,-3.30,-4.04,8.00
55177708,-3.26,-4.20,7.96
55181236,-3.26,-3.45,6.94
55184756,-3.33,-3.69,7.45
55188276,-3.22,-4.04,7.37
55191796,-3.26,-3.92,8.00
